index,d__Bacteria;p__Firmicutes,d__Bacteria;p__Actinobacteriota,d__Archaea;p__Crenarchaeota,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Myxococcota,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__MBNT15,d__Archaea;p__Halobacterota,d__Archaea;p__Euryarchaeota,d__Bacteria;p__Bacteroidota,d__Bacteria;p__Deinococcota,d__Bacteria;__,d__Bacteria;p__RCP2-54,d__Bacteria;p__Bdellovibrionota,d__Bacteria;p__WPS-2,d__Bacteria;p__Spirochaetota,d__Bacteria;p__Armatimonadota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__Sva0485,d__Bacteria;p__Halanaerobiaeota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__NB1-j,d__Bacteria;p__Dadabacteria,d__Bacteria;p__GAL15,d__Bacteria;p__Nitrospinota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Dependentiae,Unassigned;__,d__Bacteria;p__FCPU426,d__Bacteria;p__Zixibacteria,d__Archaea;p__Thermoplasmatota,d__Bacteria;p__SAR324_clade(Marine_group_B),d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__WS4,d__Bacteria;p__WS2,d__Bacteria;p__TX1A-33,d__Bacteria;p__TA06,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__WS1,d__Bacteria;p__Hydrogenedentes,d__Bacteria;p__LCP-89,d__Bacteria;p__Campylobacterota,d__Eukaryota;p__Phragmoplastophyta,d__Archaea;p__Aenigmarchaeota,d__Bacteria;p__WOR-1,d__Archaea;p__Micrarchaeota,d__Archaea;p__Altiarchaeota,d__Bacteria;p__Fusobacteriota,d__Archaea;__,d__Bacteria;p__DTB120,d__Eukaryota;__,d__Bacteria;p__Cloacimonadota,d__Bacteria;p__Acetothermia,d__Bacteria;p__Modulibacteria,d__Bacteria;p__Margulisbacteria,d__Bacteria;p__PAUC34f,d__Bacteria;p__Firestonebacteria,d__Bacteria;p__NKB15,d__Eukaryota;p__Microsporidia,d__Archaea;p__Asgardarchaeota,d__Eukaryota;p__Cnidaria,d__Archaea;p__Iainarchaeota,d__Bacteria;p__uncultured,d__Archaea;p__Hadarchaeota,asv-id,Hojo,crop-id,year,pref,crop,date,lati,long,latlng1d,SoilTypeID,SoilTypeID2
2021-Hojo-011_S11,18098.0,17333.0,7634.0,24769.0,12649.0,3287.0,12943.0,994.0,845.0,4463.0,12709.0,4026.0,561.0,145.0,116.0,0.0,12.0,5050.0,3.0,1779.0,0.0,1291.0,0.0,7.0,500.0,27.0,257.0,86.0,0.0,8.0,879.0,279.0,50.0,0.0,0.0,149.0,162.0,181.0,39.0,0.0,50.0,25.0,28.0,0.0,16.0,0.0,25.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Hojo-011,Hojo,141_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.82225,131.0483,-4.19668,D6h1v4,NA
2021-Hojo-012_S12,16191.0,13359.0,3874.0,20043.0,7679.0,2286.0,8743.0,729.0,574.0,2807.0,7963.0,4175.0,733.0,78.0,82.0,0.0,0.0,4031.0,5.0,1147.0,0.0,1157.0,0.0,4.0,348.0,19.0,179.0,58.0,0.0,13.0,515.0,234.0,26.0,5.0,0.0,60.0,82.0,79.0,30.0,15.0,42.0,27.0,18.0,0.0,21.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-012,Hojo,142_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.82225,131.0483,-4.19668,D6h1v4,NA
2021-Hojo-013_S13,18856.0,19329.0,5126.0,27619.0,9683.0,3435.0,11978.0,1027.0,815.0,3642.0,10845.0,5740.0,1013.0,105.0,107.0,4.0,4.0,5323.0,3.0,1611.0,0.0,1432.0,0.0,11.0,450.0,14.0,533.0,80.0,0.0,9.0,630.0,217.0,22.0,35.0,0.0,77.0,157.0,173.0,60.0,4.0,70.0,31.0,18.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-013,Hojo,143_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.82225,131.0483,-4.19668,D6h1v5,NA
2021-Hojo-014_S14,10011.0,13808.0,4725.0,19022.0,10348.0,2676.0,9204.0,723.0,719.0,3048.0,9465.0,3218.0,1145.0,163.0,131.0,9.0,0.0,5488.0,6.0,1398.0,0.0,1102.0,0.0,4.0,506.0,6.0,364.0,44.0,0.0,0.0,596.0,172.0,58.0,15.0,0.0,101.0,157.0,54.0,38.0,0.0,44.0,63.0,0.0,16.0,12.0,9.0,28.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-014,Hojo,144_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-015_S15,22758.0,20564.0,5338.0,35142.0,14031.0,4284.0,13595.0,874.0,770.0,5249.0,14152.0,6944.0,1305.0,183.0,150.0,0.0,0.0,7359.0,34.0,2012.0,0.0,1895.0,5.0,6.0,625.0,33.0,647.0,90.0,0.0,12.0,918.0,394.0,14.0,67.0,0.0,91.0,161.0,170.0,83.0,17.0,130.0,69.0,23.0,0.0,29.0,0.0,16.0,8.0,0.0,14.0,0.0,22.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-015,Hojo,145_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-016_S16,13999.0,13131.0,3094.0,20008.0,9331.0,2282.0,8001.0,419.0,590.0,2930.0,8681.0,3769.0,974.0,97.0,80.0,0.0,0.0,5710.0,13.0,1048.0,0.0,1378.0,12.0,17.0,407.0,18.0,228.0,44.0,0.0,6.0,604.0,139.0,42.0,10.0,0.0,75.0,118.0,100.0,41.0,0.0,40.0,62.0,7.0,0.0,28.0,0.0,21.0,8.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-016,Hojo,146_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-017_S17,12861.0,11821.0,3592.0,17771.0,7720.0,2185.0,7789.0,581.0,466.0,2513.0,7762.0,2913.0,680.0,79.0,69.0,2.0,0.0,4250.0,2.0,990.0,0.0,1206.0,0.0,5.0,327.0,42.0,265.0,39.0,0.0,0.0,512.0,163.0,30.0,34.0,0.0,90.0,120.0,82.0,46.0,13.0,27.0,57.0,15.0,0.0,16.0,0.0,11.0,8.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-017,Hojo,147_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-018_S18,6133.0,9432.0,2054.0,11679.0,5811.0,1749.0,5669.0,245.0,402.0,1952.0,3937.0,2425.0,495.0,30.0,29.0,0.0,0.0,1969.0,3.0,735.0,0.0,411.0,0.0,0.0,261.0,42.0,172.0,29.0,0.0,6.0,128.0,27.0,0.0,20.0,0.0,31.0,49.0,75.0,43.0,0.0,0.0,53.0,6.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-018,Hojo,148_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-019_S19,7408.0,8767.0,2058.0,10613.0,4869.0,1124.0,4683.0,277.0,363.0,1598.0,4838.0,1626.0,320.0,49.0,32.0,0.0,0.0,2118.0,0.0,441.0,0.0,646.0,0.0,0.0,245.0,0.0,61.0,26.0,0.0,0.0,181.0,58.0,6.0,0.0,0.0,21.0,40.0,39.0,17.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-019,Hojo,149_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-020_S20,13390.0,14266.0,3600.0,17692.0,10159.0,2016.0,9652.0,624.0,602.0,2399.0,9033.0,3312.0,1057.0,283.0,78.0,0.0,0.0,3791.0,0.0,1304.0,0.0,904.0,0.0,6.0,407.0,45.0,413.0,74.0,0.0,13.0,348.0,224.0,12.0,28.0,0.0,66.0,85.0,92.0,54.0,11.0,54.0,76.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-020,Hojo,150_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.83526,131.06897,-4.17264,D6h1v4,NA
2021-Hojo-021_S83,35757.0,34663.0,8760.0,41047.0,19123.0,5679.0,21683.0,1597.0,1330.0,6828.0,17316.0,9525.0,1902.0,539.0,180.0,29.0,48.0,5801.0,16.0,2629.0,0.0,1769.0,7.0,9.0,999.0,67.0,843.0,201.0,0.0,63.0,537.0,376.0,3.0,60.0,0.0,56.0,109.0,338.0,131.0,11.0,31.0,150.0,29.0,9.0,38.0,16.0,8.0,7.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-021,Hojo,151_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.83566,131.06885,-4.17246,D6h1v4,D6h1v4
2021-Hojo-022_S22,11729.0,20742.0,6324.0,25771.0,12828.0,3782.0,13459.0,928.0,899.0,3726.0,13908.0,4858.0,2489.0,154.0,177.0,0.0,0.0,5886.0,0.0,1619.0,0.0,1319.0,0.0,4.0,584.0,14.0,604.0,160.0,0.0,5.0,460.0,219.0,41.0,15.0,0.0,106.0,86.0,222.0,95.0,0.0,70.0,143.0,19.0,0.0,12.0,0.0,21.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-022,Hojo,152_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-023_S23,7881.0,20080.0,5495.0,22532.0,11250.0,3855.0,12474.0,740.0,791.0,3226.0,9307.0,4425.0,1502.0,116.0,85.0,0.0,0.0,4405.0,15.0,1380.0,0.0,763.0,0.0,0.0,539.0,45.0,405.0,146.0,0.0,6.0,209.0,125.0,8.0,49.0,0.0,46.0,119.0,151.0,92.0,0.0,22.0,30.0,28.0,0.0,8.0,0.0,19.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-023,Hojo,153_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/5,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-024_S24,20889.0,25334.0,6163.0,32212.0,17865.0,4691.0,16462.0,978.0,875.0,5083.0,15129.0,7841.0,1363.0,197.0,202.0,0.0,2.0,7506.0,31.0,2543.0,0.0,1772.0,0.0,0.0,645.0,34.0,736.0,178.0,0.0,12.0,490.0,260.0,0.0,37.0,0.0,113.0,161.0,342.0,140.0,10.0,118.0,164.0,27.0,0.0,12.0,0.0,21.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-024,Hojo,154_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-025_S25,8181.0,10756.0,3766.0,12850.0,6074.0,2238.0,7104.0,587.0,492.0,2215.0,4833.0,2586.0,429.0,74.0,61.0,0.0,0.0,1890.0,0.0,821.0,0.0,352.0,4.0,0.0,303.0,24.0,149.0,79.0,0.0,13.0,171.0,79.0,9.0,16.0,0.0,26.0,62.0,93.0,20.0,0.0,8.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-025,Hojo,155_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.78872,131.13366,-4.15616,D6h1v4,NA
2021-Hojo-026_S26,12585.0,13779.0,3925.0,17436.0,8242.0,2787.0,9333.0,850.0,637.0,2407.0,8085.0,3693.0,678.0,110.0,109.0,0.0,0.0,3893.0,3.0,1100.0,0.0,851.0,0.0,5.0,315.0,26.0,425.0,37.0,0.0,6.0,257.0,132.0,7.0,17.0,0.0,60.0,112.0,191.0,47.0,0.0,57.0,73.0,17.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-026,Hojo,156_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-027_S27,3958.0,16768.0,4389.0,20531.0,11882.0,2832.0,9575.0,359.0,651.0,3294.0,8322.0,3184.0,1727.0,102.0,42.0,8.0,27.0,3350.0,17.0,1195.0,15.0,720.0,0.0,4.0,544.0,14.0,362.0,47.0,0.0,4.0,279.0,55.0,0.0,16.0,0.0,8.0,23.0,75.0,58.0,0.0,5.0,38.0,13.0,0.0,6.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-027,Hojo,157_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-028_S28,11384.0,19673.0,6329.0,23881.0,13654.0,3440.0,13325.0,1040.0,1055.0,4093.0,11698.0,4779.0,675.0,159.0,117.0,0.0,0.0,5354.0,0.0,1715.0,0.0,1375.0,0.0,4.0,516.0,32.0,392.0,74.0,0.0,6.0,450.0,237.0,41.0,43.0,0.0,68.0,173.0,182.0,28.0,0.0,26.0,100.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-028,Hojo,158_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.6978,131.07019,-4.26431,D6h1p2,D6h1p2
2021-Hojo-029_S84,39128.0,43795.0,12418.0,59352.0,31424.0,7070.0,30800.0,1672.0,2198.0,11990.0,33061.0,11657.0,2229.0,335.0,340.0,0.0,0.0,11607.0,33.0,4022.0,0.0,3068.0,21.0,19.0,1281.0,38.0,708.0,195.0,0.0,23.0,1629.0,622.0,134.0,21.0,0.0,120.0,241.0,260.0,128.0,21.0,70.0,25.0,100.0,0.0,41.0,0.0,37.0,0.0,0.0,29.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-029,Hojo,159_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-030_S30,14684.0,15845.0,4977.0,19580.0,9069.0,3094.0,10878.0,699.0,768.0,2815.0,8829.0,3750.0,1454.0,292.0,123.0,0.0,2.0,4630.0,0.0,1280.0,0.0,746.0,0.0,0.0,371.0,17.0,365.0,79.0,0.0,6.0,406.0,220.0,38.0,17.0,0.0,75.0,94.0,135.0,72.0,13.0,58.0,42.0,14.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-030,Hojo,160_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-031_S31,7550.0,9953.0,2222.0,12344.0,6617.0,1944.0,6846.0,341.0,464.0,2257.0,4915.0,2455.0,555.0,93.0,33.0,0.0,0.0,2361.0,9.0,732.0,0.0,540.0,0.0,3.0,291.0,17.0,152.0,40.0,0.0,0.0,202.0,72.0,0.0,4.0,0.0,25.0,82.0,94.0,71.0,0.0,34.0,15.0,5.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-031,Hojo,161_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-032_S32,14089.0,25569.0,7429.0,25935.0,12109.0,4935.0,13733.0,1007.0,939.0,3819.0,12614.0,5164.0,1291.0,162.0,108.0,2.0,0.0,5713.0,9.0,1627.0,0.0,1587.0,0.0,0.0,612.0,53.0,466.0,95.0,0.0,3.0,416.0,155.0,11.0,22.0,0.0,80.0,186.0,174.0,53.0,0.0,62.0,96.0,38.0,0.0,15.0,0.0,17.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-032,Hojo,162_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/7,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-033_S33,3746.0,14814.0,2926.0,17636.0,8307.0,3462.0,10780.0,669.0,385.0,2468.0,8902.0,3504.0,1158.0,91.0,45.0,0.0,0.0,3561.0,15.0,1012.0,18.0,642.0,19.0,19.0,600.0,51.0,259.0,72.0,0.0,4.0,259.0,22.0,5.0,49.0,0.0,29.0,82.0,52.0,26.0,9.0,6.0,12.0,3.0,0.0,14.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-033,Hojo,163_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-034_S34,14246.0,21842.0,6067.0,24792.0,10515.0,3992.0,12937.0,991.0,763.0,3794.0,10965.0,4336.0,823.0,103.0,70.0,0.0,0.0,3774.0,6.0,1431.0,15.0,1141.0,25.0,8.0,555.0,13.0,303.0,108.0,0.0,9.0,318.0,85.0,0.0,40.0,0.0,21.0,83.0,109.0,60.0,6.0,14.0,68.0,19.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-034,Hojo,164_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.68971,131.04049,-4.29171,D6h1p2,D6h1p2
2021-Hojo-035_S35,13704.0,15516.0,5245.0,19783.0,9233.0,2227.0,9905.0,910.0,658.0,2805.0,9719.0,3491.0,497.0,168.0,124.0,6.0,12.0,3721.0,0.0,1441.0,0.0,1001.0,0.0,4.0,310.0,42.0,447.0,91.0,0.0,4.0,475.0,296.0,51.0,33.0,0.0,72.0,83.0,59.0,51.0,19.0,56.0,115.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-035,Hojo,165_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.68997,131.04021,-4.29174,D6h1p2,D6h1p2
2021-Hojo-036_S36,13855.0,17704.0,5382.0,22152.0,10145.0,2384.0,11375.0,915.0,702.0,3295.0,11103.0,3560.0,1289.0,134.0,110.0,10.0,4.0,4290.0,9.0,1540.0,0.0,1177.0,0.0,0.0,455.0,29.0,338.0,56.0,0.0,18.0,445.0,208.0,62.0,17.0,0.0,46.0,138.0,119.0,31.0,7.0,17.0,75.0,6.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-036,Hojo,166_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-037_S37,24122.0,21395.0,3449.0,39539.0,7164.0,3278.0,6231.0,583.0,622.0,3985.0,8770.0,7007.0,1445.0,53.0,40.0,0.0,0.0,8135.0,88.0,1534.0,12.0,808.0,0.0,0.0,334.0,4.0,208.0,59.0,0.0,0.0,2609.0,34.0,12.0,146.0,0.0,47.0,13.0,46.0,171.0,0.0,16.0,42.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-037,Hojo,167_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-038_S38,14639.0,15803.0,4261.0,20848.0,8233.0,2716.0,8834.0,784.0,581.0,2997.0,7783.0,4357.0,960.0,128.0,82.0,0.0,0.0,4721.0,17.0,1131.0,0.0,1323.0,0.0,0.0,378.0,36.0,403.0,68.0,0.0,10.0,500.0,206.0,18.0,21.0,0.0,97.0,147.0,206.0,25.0,0.0,59.0,115.0,13.0,0.0,21.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-038,Hojo,168_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-039_S39,14663.0,14189.0,4296.0,21218.0,9982.0,2701.0,10571.0,1074.0,870.0,3704.0,9969.0,3647.0,912.0,118.0,121.0,0.0,0.0,4235.0,9.0,1471.0,0.0,990.0,0.0,6.0,445.0,33.0,362.0,58.0,0.0,9.0,664.0,263.0,84.0,11.0,0.0,99.0,75.0,192.0,41.0,0.0,53.0,28.0,30.0,0.0,13.0,0.0,21.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-039,Hojo,169_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-040_S40,13677.0,11829.0,4244.0,17923.0,7669.0,1994.0,8379.0,881.0,659.0,2693.0,9033.0,3584.0,703.0,119.0,100.0,2.0,0.0,3405.0,16.0,1168.0,0.0,940.0,5.0,0.0,321.0,24.0,352.0,46.0,0.0,18.0,474.0,213.0,53.0,20.0,0.0,118.0,116.0,83.0,24.0,11.0,30.0,24.0,0.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-040,Hojo,170_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-041_S41,18277.0,17466.0,5082.0,30574.0,11898.0,3381.0,13302.0,1101.0,1148.0,4116.0,14151.0,5025.0,1370.0,169.0,182.0,0.0,0.0,5403.0,0.0,2021.0,0.0,1315.0,4.0,8.0,601.0,18.0,785.0,61.0,0.0,9.0,1005.0,337.0,80.0,37.0,0.0,153.0,173.0,227.0,42.0,11.0,142.0,51.0,17.0,0.0,19.0,0.0,22.0,7.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-041,Hojo,171_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
