index,d__Bacteria;__,d__Bacteria;p__Firmicutes,d__Archaea;p__Crenarchaeota,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Actinobacteriota,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Bacteroidota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Myxococcota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Deinococcota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Halanaerobiaeota,d__Bacteria;p__Bdellovibrionota,d__Archaea;p__Thermoplasmatota,d__Bacteria;p__RCP2-54,d__Bacteria;p__Armatimonadota,d__Archaea;p__Halobacterota,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__MBNT15,d__Bacteria;p__NB1-j,d__Bacteria;p__GAL15,Unassigned;__,d__Bacteria;p__FCPU426,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Zixibacteria,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__WPS-2,d__Bacteria;p__Dadabacteria,d__Bacteria;p__WS2,d__Bacteria;p__Nitrospinota,d__Archaea;p__Aenigmarchaeota,d__Archaea;__,d__Eukaryota;p__Mucoromycota,d__Archaea;p__Euryarchaeota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Spirochaetota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Dependentiae,d__Eukaryota;p__Chlorophyta,d__Bacteria;p__Hydrogenedentes,d__Eukaryota;p__Peronosporomycetes,d__Eukaryota;p__Holozoa,d__Archaea;p__Micrarchaeota,d__Eukaryota;__,d__Bacteria;p__Sva0485,d__Bacteria;p__Caldatribacteriota,d__Eukaryota;p__Cnidaria,d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Campylobacterota,d__Eukaryota;p__SAR,d__Eukaryota;p__Ochrophyta,d__Eukaryota;p__Nematozoa,d__Bacteria;p__WS1,d__Bacteria;p__TX1A-33,d__Eukaryota;p__Ascomycota,d__Bacteria;p__Margulisbacteria,d__Bacteria;p__WOR-1,d__Bacteria;p__WS4,d__Eukaryota;p__Bicosoecida,d__Eukaryota;p__Zoopagomycota,d__Eukaryota;p__Ciliophora,d__Bacteria;p__DTB120,d__Eukaryota;p__MAST-12,d__Eukaryota;p__Amoebozoa,d__Archaea;p__Asgardarchaeota,d__Eukaryota;p__Diatomea,d__Eukaryota;p__Heterolobosea,d__Bacteria;p__TA06,d__Eukaryota;p__Cryptomycota,d__Bacteria;p__Cloacimonadota
S_0657,636,32,24,193,270,439,0,106,55,40,103,0,56,97,0,0,146,0,0,7,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0658,1361,92,73,493,601,912,0,224,162,85,280,4,137,250,0,0,310,0,0,8,0,0,11,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0659,1090,58,61,435,581,827,11,219,98,84,200,6,115,227,3,0,510,0,0,16,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0660,1194,31,51,393,501,714,6,166,104,77,156,10,45,162,0,0,517,0,0,17,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0661,544,22,15,258,227,528,20,232,80,42,102,0,73,103,0,4,26,0,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0662,666,34,21,218,293,509,21,230,109,70,96,0,70,123,0,10,37,0,0,6,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0663,987,33,64,541,658,1002,11,324,142,144,347,3,159,314,2,3,571,2,0,22,0,0,36,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0664,795,21,40,287,450,701,4,237,84,61,178,6,80,187,0,8,320,0,0,9,0,0,22,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0666,970,44,79,157,360,540,0,82,127,41,169,2,23,116,0,0,112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0672,1216,61,85,468,587,1107,0,208,181,84,286,5,129,310,0,3,186,0,0,16,0,0,24,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0673,615,26,44,224,412,537,7,168,89,61,178,12,101,104,0,54,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0674,530,51,38,245,334,471,14,170,82,45,119,0,92,69,0,22,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0675,579,67,35,163,333,465,30,219,61,43,101,5,65,90,0,26,14,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0677,1104,141,104,553,787,734,31,210,124,52,216,4,62,193,0,4,30,6,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0678,596,147,16,258,532,391,0,90,39,13,47,5,65,77,26,0,42,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0679,871,41,47,107,420,691,0,63,84,55,206,2,0,107,0,56,94,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0680,1094,59,80,146,575,942,0,111,118,94,304,0,32,205,0,118,230,0,0,10,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0681,548,19,229,113,258,322,41,281,95,45,42,6,40,79,0,0,29,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0684,600,27,291,172,278,448,38,330,108,78,96,13,57,143,0,0,47,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0685,450,31,259,139,285,469,53,331,92,54,135,8,69,99,0,2,21,0,4,3,2,0,15,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0687,867,63,62,205,486,561,7,110,112,43,132,0,35,105,0,82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0688,643,45,40,209,438,488,4,116,95,54,130,9,59,87,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0690,359,17,128,163,432,424,89,398,101,13,47,15,28,60,0,0,6,25,0,4,4,0,3,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0691,586,9,157,243,475,538,79,399,119,21,65,17,41,100,2,8,10,25,0,0,0,0,9,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0692,236,18,114,153,326,302,57,275,72,2,40,18,31,61,0,0,2,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0693,368,28,163,187,452,516,73,367,103,31,41,15,51,117,2,0,0,19,0,0,0,0,11,0,0,0,9,10,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0694,232,20,167,138,373,361,53,321,73,10,36,10,20,95,0,0,2,16,0,0,0,0,3,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0695,1635,49,199,212,450,430,27,320,133,54,26,7,31,101,0,4,7,21,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0696,2252,49,149,501,727,1176,3,297,7,10,45,27,0,137,3,36,65,0,0,0,0,14,2,0,0,0,0,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0698,568,14,140,202,386,500,93,335,146,35,41,25,68,103,0,11,3,49,0,9,21,0,4,0,7,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0699,705,6,132,193,479,562,74,388,111,66,43,23,70,105,0,3,11,41,0,16,15,0,7,0,0,0,5,21,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0702,312,24,184,182,334,505,108,338,122,44,40,31,85,114,0,0,6,36,0,0,18,0,2,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0703,457,37,268,396,717,797,87,584,173,53,135,46,69,240,0,7,11,52,0,18,6,0,13,0,13,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0705,204,13,160,149,292,454,46,257,126,10,48,21,76,67,0,2,0,28,0,0,28,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0706,357,7,91,107,353,343,78,275,90,15,46,14,68,88,0,3,0,20,0,2,18,0,5,0,9,0,4,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0708,198,13,155,145,292,391,82,278,97,22,43,20,76,80,0,0,2,36,0,10,30,0,7,0,11,0,7,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0709,221,9,148,134,257,456,73,240,121,20,42,9,53,52,0,2,0,41,0,0,33,0,0,0,0,0,6,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0711,197,23,115,160,299,480,92,333,107,44,68,24,85,105,0,6,2,32,0,10,23,0,6,0,0,0,9,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0712,530,50,258,322,540,854,151,526,204,70,146,42,174,295,0,14,3,32,2,15,34,0,15,2,2,0,26,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0713,325,54,133,134,298,464,11,212,129,34,125,21,68,80,0,6,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0714,183,18,93,84,270,659,14,93,58,0,550,21,7,39,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0717,80,12,55,33,142,477,5,103,43,10,510,4,0,2,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0718,252,26,158,240,585,983,28,330,113,27,538,14,74,88,0,0,10,19,0,4,0,0,9,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0719,529,43,349,412,665,1093,145,612,242,94,157,68,160,295,0,21,0,90,0,22,39,0,16,0,8,0,10,0,0,0,0,20,7,7,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0720,261,23,243,234,452,608,102,398,168,49,93,45,111,155,0,5,0,43,0,0,34,0,15,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0721,703,12,66,265,200,376,48,332,93,63,56,13,40,90,0,2,2,14,0,0,0,0,7,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0724,408,19,110,137,254,691,57,342,157,52,107,18,28,108,2,4,60,11,0,0,0,0,6,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0725,146,35,113,168,230,372,18,249,54,35,102,4,43,59,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0726,157,23,73,111,289,725,6,177,64,24,486,10,43,24,0,0,0,21,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0727,309,51,247,223,530,658,32,488,151,89,266,18,96,136,0,0,4,26,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0728,298,98,174,271,631,1354,32,386,128,79,1102,13,68,128,0,0,11,35,0,3,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0732,449,17,152,235,549,571,77,482,193,87,79,28,100,148,0,8,31,29,0,9,4,0,30,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0736,612,13,83,212,221,442,65,434,142,114,83,12,47,76,0,15,8,28,0,0,10,0,9,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0740,335,72,346,447,554,579,29,362,200,53,92,15,86,167,0,0,0,42,0,6,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0742,445,51,71,202,333,412,48,288,125,45,81,24,58,119,0,4,4,39,0,9,17,0,8,0,5,0,6,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,4,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0743,750,16,186,520,679,1069,95,660,212,145,194,23,178,439,0,44,4,43,0,10,10,0,12,3,0,0,4,8,3,0,0,0,2,0,0,0,0,0,2,4,0,0,0,9,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0744,775,27,279,243,519,641,71,396,205,125,50,17,83,127,2,15,19,32,0,5,10,0,8,0,0,0,0,5,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0748,367,0,85,115,231,388,55,306,81,18,55,14,33,66,0,0,0,36,0,3,2,0,12,0,0,0,9,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0749,501,23,91,233,298,518,83,418,120,18,95,22,62,79,0,2,7,41,0,0,11,0,0,0,9,0,13,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0753,620,91,223,188,478,371,41,411,107,43,39,26,50,139,0,0,13,14,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0754,317,20,163,153,340,417,50,334,147,39,60,25,36,54,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0755,465,30,254,239,458,702,101,490,218,63,109,28,113,107,0,0,0,13,0,2,7,0,14,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0756,309,11,118,113,289,342,40,205,169,25,43,11,40,43,0,0,3,7,0,0,0,0,5,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0757,298,11,151,211,432,473,73,422,181,64,70,31,68,61,0,0,0,11,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0758,373,12,196,336,450,750,76,497,247,64,154,22,110,103,0,0,0,20,0,0,6,0,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0759,616,7,215,309,466,583,65,370,230,65,77,25,70,102,0,8,0,8,0,7,9,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0760,433,39,253,287,551,642,83,375,181,70,87,25,84,151,0,10,0,12,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0762,423,71,215,226,326,444,16,233,154,28,73,32,51,84,0,2,3,20,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0765,683,79,362,303,467,654,69,532,178,81,65,40,92,145,0,0,0,15,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0766,548,41,240,627,396,729,60,573,170,103,237,21,142,184,6,0,0,42,0,0,0,0,19,4,11,9,6,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0767,525,22,258,261,408,521,75,555,178,74,62,19,89,118,0,0,0,35,0,0,2,0,20,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0768,374,47,180,181,341,356,33,361,93,37,68,14,38,82,0,0,5,0,0,0,0,0,13,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0769,577,88,168,161,445,627,87,350,305,42,67,34,67,149,0,2,3,39,0,6,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0772,322,80,208,390,435,412,7,166,96,44,44,11,35,123,0,24,3,5,0,8,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0773,545,119,373,1093,930,1122,8,420,247,108,133,24,135,311,0,36,0,15,0,25,0,10,4,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0774,306,142,373,765,640,1264,19,465,227,81,208,19,174,284,0,14,2,22,0,0,0,15,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_0777,398,10,369,372,167,409,21,195,49,18,40,14,30,47,0,0,5,7,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
